CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Scot Davidson,Member of Parliament,2019-04-09,2024-11-26,105,"Scot  Davidson, Scot Davidson, Scott Davidson"
Scott Myres,"Special Assistant, Policy",2013-10-30,2015-07-14,89,"Scot Myres, Scott Myers, Scott Myres"
Scott Aitchison,Member of Parliament,2020-02-18,2025-06-09,245,"Mr. Scott Aitchison, M.P., SCOTT AITCHISON, Scott  Aitchison, Scott  Aitchison , Scott Aitcheson, Scott Aitchinson, Scott Aitchison, Scott Aitchison , Scott Atchison"
Scott Anderson,"Manager, Government Advertising and Marketing",2014-10-02,2014-10-02,1,Scott Anderson
Scott Andrews,Member of Parliament,2009-06-25,2015-03-25,68,"Scott Andrews, scott andrews"
Scott Armstrong,Member of Parliament,2009-11-23,2015-07-28,157,"Scott Armostrong, Scott Armsrtong, Scott Armstron, Scott Armstrong, Scott armstrong, scott Armstrong, scott armstrong"
Scott Avalon,Member of Parliament,2010-11-30,2010-11-30,1,Scott Avalon
Scott Bandy,Special Assistant,2017-02-13,2021-02-08,8,Scott Bandy
Scott Bardsley,"Manager, Communications",2014-05-21,2023-07-14,12,Scott Bardsley
Scott Barr,"Captain, DAR-3 AVS",2018-12-14,2018-12-14,1,Scott Barr
Scott Bishop,Vice Admiral,2023-06-14,2023-06-14,1,Scott Bishop
Scott Blurton,Economic Advisor,2018-08-16,2020-09-04,2,Scott Blurton
Scott Brison,Member of Parliament,2008-07-31,2019-02-05,579,"HON. SCOTT BRISON, Hon Scott Brison, Hon. Scott Brison, Honourable Scott Brison, Mr. Scott Brison, M.P., SCOTT BRISON, Scott A. Brison, Scott Brinson, Scott Brison, Scott Brison MP, Scott Brisson, Scott Bryson, The Hon. Scott Brison, The Honourable Scott Brison, The Honourable Scott Brison, M.P., The Honourable Scott Brison, P.C., The Honourable Scott Brison, P.C., M.P., scott Brison, scott brison"
Scott Clausen,"Director, Petroleum and Biofuels Division",2013-10-08,2025-02-12,23,"Scott  Clausen, Scott Clausen, Scott Clausen "
Scott Claussen,Senior Policy Advisor,2013-11-29,2013-11-29,1,Scott Claussen
Scott Craig,Member of Parliament,2012-08-30,2012-08-30,1,Scott Craig
Scott Dallen,Policy Advisor,2016-06-08,2016-06-08,1,Scott Dallen
Scott Davis,"Assistant Deputy Minister, Chief Financial Officer and Procurement",2022-02-18,2025-04-04,6,"Scott  Davis, Scott Davis"
Scott Davy,Chief of Staff,2021-08-26,2023-03-14,5,"Scott  Davy, Scott Davy"
Scott Deederly,Constituency Assistant,2009-01-09,2009-01-09,1,Scott Deederly
Scott Doidge,"Director General, Non Insured Health Benefit Program",2014-05-15,2024-06-11,8,Scott Doidge
Scott Douglas,Assistant Secretary,2015-02-10,2015-02-10,1,Scott Douglas
Scott Driscoll,"Vice President, Compliance and Ethics",2013-05-01,2019-01-11,2,Scott Driscoll
Scott Duvall,Member of Parliament,2016-02-25,2021-06-09,53,"Scott Duval, Scott Duvall"
Scott E. Jones,"Assistant Deputy Minister, Head of the Canadian Centre for Cyber Security",2018-09-12,2018-09-25,2,Scott E. Jones
Scott Fraser,Director General,2012-09-21,2013-05-13,6,Scott Fraser
Scott French,Director of Communications,2011-08-11,2022-11-30,30,Scott French
Scott Gilmore,Senior Policy Advisor,2025-03-16,2025-03-16,1,Scott Gilmore
Scott Gordon,Senior Trade Policy Officer,2022-10-19,2023-05-25,2,"Scott  Gordon, Scott  Gordon "
Scott Gorry,Legislative Assistant,2009-03-24,2023-08-22,7,"Scott Gorie, Scott Gorry"
Scott Hancock,Senior Manager,2024-05-09,2024-05-09,1,Scott Hancock
Scott Harris,Associate Deputy Minister,2020-09-02,2025-05-28,48,"Scott  Harris, Scott  Harris , Scott Harris, Scott Harris "
Scott Howden,Colonel,2013-03-14,2013-03-14,1,Scott Howden
Scott Hutton,Chief of Consumer Research and Communications,2008-08-15,2025-04-08,87,"Scott Hutton, Scott Hutton , scott Hutton"
Scott Jim,Senior Policy Advisor,2011-09-30,2011-09-30,1,Scott Jim
Scott Jones,President,2013-06-27,2025-05-07,146,"Scott  Jones, Scott Jones"
Scott Kennedy,Brigadier General,2013-12-09,2013-12-09,2,Scott Kennedy
Scott Kirby,Director General,2018-08-10,2021-04-09,2,Scott Kirby
Scott Knight,Managing Director,2012-11-22,2016-06-14,6,Scott Knight
Scott Lemay,Student,2011-01-14,2011-01-14,2,Scott Lemay
Scott Leslie,Director General,2012-05-18,2015-04-01,24,Scott Leslie
Scott Levac,Director,2018-04-18,2018-06-08,2,Scott Levac
Scott Luke,Acting Director General,2017-06-13,2017-06-13,1,Scott Luke
Scott M Wilson,Business Analyst,2014-01-29,2014-01-29,1,Scott M Wilson
Scott Macafee,"Chair, National Advisory Council on Poverty",2020-01-28,2020-01-28,1,Scott MacAfee
Scott Maclure,Senior Director,2010-05-07,2017-11-08,4,"Scott MacLure, Scott Maclure, Scott McLure"
Scott Malcolm,Surgeon General,2023-06-02,2025-05-22,4,Scott Malcolm
Scott Mckenna,Chief Information Officer,2021-05-12,2022-02-14,3,Scott McKenna
Scott Mclean,Acting Assistant Director,2018-05-09,2018-05-09,1,Scott McLean
Scott Mcleish,"Assistant Director, Population Health Data Centre",2021-07-19,2021-07-19,1,Scott McLeish
Scott Mcleod,"Team Leader, PCRI",2009-04-17,2009-04-17,1,Scott McLeod
Scott Millar,Assistant Deputy Minister,2021-07-05,2025-05-15,44,"Scott  Miller, Scott Millar, Scott Miller"
Scott Naugler,Manager | Senior Policy Advisor,2023-07-10,2023-07-10,1,Scott  Naugler 
Scott Patterson,Regional Director,2014-01-14,2016-09-02,4,Scott Patterson
Scott Pellow,Executive Director,2021-01-20,2023-04-25,5,"Scott  Pellow, Scott Pellow"
Scott Pesme,Economist,2021-01-27,2021-01-27,1,Scott Pesme
Scott Pettigrew,Constituency Assistant,2020-12-16,2020-12-16,1,Scott Pettigrew
Scott Phelan,Policy Advisor,2010-03-11,2010-03-11,1,Scott Phelan
Scott Rattray,Executive Director,2018-06-29,2024-10-10,15,Scott Rattray
Scott Rattray Rattray,"Executive Director, Operations",2022-09-26,2022-09-26,1,Scott Rattray Rattray
Scott Reid,Member of Parliament,2009-06-26,2025-06-03,115,"Scott  Reid, Scott  Reid , Scott Reid, Scott Reid "
Scott Savage,Senior Policy Advisor,2016-05-03,2017-10-28,16,Scott Savage
Scott Sawler,"Director General, NHPD",2012-02-07,2013-03-22,4,Scott Sawler
Scott Schreiner A,Deputy Minister,2009-09-29,2009-09-29,1,Scott Schreiner A.
Scott Sheldon,Director,2011-09-08,2011-09-08,1,Scott Sheldon
Scott Shortliffe,Executive Director,2014-11-12,2025-04-02,118,"Scott  Shortliffe, Scott Shortcliffe, Scott Shortliff, Scott Shortliffe"
Scott Simms,Member of Parliament,2010-10-06,2021-06-08,302,"Scott Simmons, Scott Simms, Scott Simms, M.P., Scott Simms. MP, Scott Sims"
Scott Sorenson,Expert Advisor,2024-01-16,2024-07-26,2,Scott Sorenson
Scott Steiner,Assistant Secretary to the Cabinet,2013-03-07,2014-11-20,2,Scott Steiner
Scott Stevenson,Assistant Deputy Minister,2008-07-07,2018-11-28,44,"Scott J Stevenson, Scott Stevenson"
Scott Streiner,Chair and CEO,2008-07-10,2021-05-27,192,Scott Streiner
Scott Tannas,Senator,2013-04-25,2025-03-03,179,"Hon Scott Tannas, Scott  Tannas, Scott Tanis, Scott Tannas, Scott Tannis, Scott Tannus, The Honourable Scott Tannas, The Honourable Senator Scott Tannas, scott Tannas, scott tannas"
Scott Taylor,Director General,2025-04-01,2025-05-16,3,Scott Taylor
Scott Taymun,Director General,2010-09-28,2017-05-10,2,Scott Taymun
Scott Tessier,Chief of Staff,2008-08-13,2018-12-12,165,Scott Tessier
Scott Tupper,Assistant Deputy Minister,2015-11-17,2015-11-17,1,Scott Tupper
Scott Turbett,Manager,2019-03-21,2019-03-26,2,Scott Turbett
Scott Van Will,Director,2023-10-13,2023-10-13,1,Scott Van Will
Scott Vaughan,Commissioner of the Environment and Sustainable Development,2008-08-27,2013-02-20,7,Scott Vaughan
Scott Wallace,Director,2018-08-07,2018-08-07,1,Scott Wallace
Scott Wegner,Policy Advisor,2008-12-16,2008-12-16,1,Scott Wegner
Scott Wenger,"Director, Regional Affairs",2008-08-21,2010-11-03,23,Scott Wenger
Scott White,"Director, Film and Video Policy and Programs",2014-09-16,2024-12-19,21,"Scott  White, Scott  White , Scott White"
Scott Wilson,Senior Economic Advisor,2017-03-30,2017-03-30,1,Scott Wilson
Scott Wilson Myres,"Special Assistant, Policy",2013-10-28,2014-12-11,14,"Scott Wilson Meyers, Scott Wilson Meyres, Scott Wilson Myers, Scott Wilson Myres, Scott Wilson-Myers"
Scott Winter,"Senior Director, Trade Rules",2015-03-30,2025-05-12,60,Scott Winter
Scott Winters,Unknown,2021-04-14,2021-04-14,1,Scott Winters
Seaborn Claire,Director of Policy,2023-06-21,2023-06-21,1,Seaborn Claire
Seam Mitchell,Special Advisor,2023-01-24,2023-01-24,1,Seam Mitchell
Seamus O'regan,"Minister, Labour",2015-10-30,2025-03-02,658," Seamus  O'Regan,  Seamus  O’Regan Jr., Hon. Seamus O'Regan, Minister Seamus O'Regan, Seamus  O'Regan, Seamus  O’Regan, Seamus O'Reagan, Seamus O'Regan, Seamus O'Regan , Seamus O'Regan Jr, Seamus O'rRgan, Seamus O'regan, Seamus O’Regan, Seamus O’Regan , Sheamus ORegan, The Hon. Seamus O'Regan, The Honourable Seamus O'Regan, seamus O'Regan, seamus o'Regan, seamus o'regan"
Sean Auld,"Administrative Officer, Federal and International Special Services",2017-04-20,2017-04-20,1,Sean Auld
Sean Barr,Assistant Deputy Minister,2017-03-28,2025-05-28,47,"Sean  Barr, Sean Barr"
Sean Borg,Director General,2009-03-10,2024-09-27,9,"Sean Borg, Sean Boyd"
Sean Boy,"Director, Middle East",2009-10-29,2009-10-29,1,Sean Boy
Sean Boyle,Director General,2019-11-22,2021-07-08,4,Sean Boyle
Sean Bradley,Manager and Senior Policy Advisor,2024-02-28,2024-02-28,1,Sean Bradley
Sean C. Speer,Policy Advisor,2010-01-28,2010-01-28,1,Sean C. Speer
Sean Calvert,Officer,2019-04-09,2024-06-07,5,Sean Calvert
Sean Cameron Holmstrom,Staffer,2017-10-25,2017-10-25,1,Sean Cameron Holmstrom
Sean Carriere,Regional Director,2016-06-07,2024-05-08,11,"Sean Carrier, Sean Carriere"
Sean Case,Parliamentary Secretary,2016-04-11,2016-04-11,1,Sean Case
Sean Casey,Member of Parliament,2011-07-12,2024-11-26,429,"SEAN CASEY, SEAN CASSEY, Seam Casey, Sean  Casey, Sean Casey, Sean O'Casey, Shawn Casey, sean casey"
Sean Cavert,Policy Advisor,2018-12-05,2018-12-05,1,Sean Cavert
Sean Clark,Deputy Director,2014-04-29,2019-07-24,4,Sean Clark
Sean Collins,Director,2017-10-02,2025-05-14,22,"Sean  Collins, Sean Collins, sean collins"
Sean Cruz,Advisor,2024-06-05,2025-05-30,4,Sean Cruz
Sean Driscoll,Stakeholder Advisor,2021-05-04,2023-05-31,2,Sean Driscoll
Sean Finnigan,"Director, Parliamentary Affairs",2022-11-24,2025-02-28,3,Sean Finnigan
Sean Forsyth,Executive Assistant,2012-01-06,2012-01-06,1,Sean Forsyth
Sean Fraser,Member of Parliament,2015-12-11,2025-05-21,637," Sean Fraser, Hon. Sean Fraser, Minister Sean Fraser, Sean   Fraser, Sean  Fraser, Sean Fraser, Sean Fraser , sean fraser"
Sean Fried,Senior Policy Advisor,2009-02-24,2009-04-28,3,"Sean Fried, Shaun Fried"
Sean Gardner,Senior Director,2020-07-07,2020-09-29,2,"Sean Gardner, Shawn Gardner"
Sean Griffiths,Chief Executive Officer,2015-08-06,2019-11-06,10,Sean Griffiths
Sean Hockin,Fundraising and Correspondence Coordinator,2015-10-07,2015-10-07,1,Sean Hockin
Sean Hogan,"Director General, Commercial Programs",2022-04-27,2022-04-27,1,Sean Hogan
Sean Illman-white,Parliamentary Assistant,2022-09-20,2024-12-05,2,Sean Illman-White
Sean Joudry,Executive Assistant to Member of Parliament,2020-11-02,2020-11-02,1,Sean Joudry
Sean Kealey,Director General,2023-11-28,2023-11-28,1,Sean Kealey
Sean Kearnan-carbonneau,Program Scientist,2022-04-29,2022-04-29,1,Sean Kearnan-Carbonneau
Sean Keating,Director,2021-02-03,2025-05-06,4,Sean Keating
Sean Keenan,Director General,2011-10-25,2024-10-22,33,"Sean  Keenan, Sean Keenan, sean Keenan, sean keenan"
Sean Letourneau,Senior Investment Analyst,2016-12-15,2025-04-29,68,"Sean Latourneau, Sean Letourneau"
Sean Lynch,Deputy Director,2019-06-20,2019-06-20,1,Sean Lynch
Sean Macconnachie,Section Head,2023-01-13,2023-01-13,1,Sean  MacConnachie
Sean Maclennan,Auditor and Project Lead,2017-01-30,2017-01-30,1,Sean MacLennan
Sean Maher,Technical Leader,2023-03-29,2023-03-29,1,Sean Maher
Sean Malone,Acting Director General,2012-11-22,2013-10-15,3,"Sean Malone, sean malone"
Sean Mark Gillespie,Constituency Assistant,2021-02-12,2021-02-12,3,Sean Mark Gillespie
Sean Martineau,Economist,2016-02-11,2016-02-11,1,Sean Martineau
Sean Mathhew,Parliamentary Secretary,2020-06-18,2020-06-18,1,Sean Mathhew
Sean Matthew O'neill,Parliamentary Secretary,2020-03-23,2025-03-21,54,"Sean Matthew O'Neill, Sean Matthew O'Neill "
Sean Mcelwain,Economist,2017-01-31,2017-01-31,1,Sean McElwain
Sean Mcgowan,Consultant,2023-09-12,2023-09-12,1,Sean McGowan
Sean Mitchell,Special Assistant,2021-07-29,2025-03-04,195,"Sean  Mitchell, Sean  Mitchell , Sean Mitchel, Sean Mitchell, Sean Mitchell , sean  Mitchell, sean mitchell"
Sean Muir,Special Economic Advisor,2024-02-01,2024-02-01,1,Sean Muir
Sean Mullin,Special Advisor,2023-01-20,2024-10-30,64,"Sean  Mullin, Sean  Mullin , Sean Mullin, Sean Mullin , Sean Mullins"
Shawn Murphy,Member of Parliament,2009-11-17,2024-11-28,30,"SHAWN MURPHY, Sean Murphy, Shawn  Murphy, Shawn Murphy, The Hon. Shawn Murphy, M.P., The Honourable Shawn Murphy, P.C., M.P."
Sean O'donnell,Acting Director,2016-01-21,2017-02-09,5,Sean O'Donnell
Sean O'leary,Policy Advisor,2008-07-28,2021-03-03,374,"Sean O'Learly, Sean O'Leary, Sean O'leary, Sean OLeary, Sean O’Leary, Sena O'Leary, sean O'Leary, sean O'leary"
Sean O'neil,"Special Assistant, Parliamentary Affairs and PSA Issues",2021-03-26,2025-03-21,7,"Sean  O'Neil, Sean O'Neil"
Sean O'neill,"Director, Parliamentary Affairs",2017-05-01,2025-05-14,46,"Sean  O'Neill, Sean O'Neill, Sean O’Neill"
Sean Oreilly,Policy Advisor,2008-11-13,2008-11-13,2,Sean O’Reilly
Sean Payne,Manager,2013-11-28,2013-11-28,1,Sean Payne
Sean Phelan,Policy Advisor,2010-02-03,2025-06-03,85,"Sean  Phelan, Sean  Phelan , Sean Phalen, Sean Phelan, Sean phelan"
Sean Porter,Unknown,2011-11-15,2011-11-15,1,Sean Porter
Sean Rogers,Director,2009-12-09,2024-12-17,22,"Sean Robert, Sean Rogers"
Sean Schnell,Constituency Assistant,2012-02-23,2022-10-28,5,Sean Schnell
Sean Smith,Unit Head,2019-10-29,2024-04-26,3,"Sean Smith, Sean Smith "
Sean Spears,"Advisor, PMO",2015-01-05,2015-01-05,1,Sean Spears
Sean Speer,Director of Policy,2009-02-26,2015-09-07,819,"SEAN SPEER, Sean SPeer, Sean Spear, Sean Speer, Sean Speers, Sean speer, sean spear, sean speer"
Sean Stamplecoskie,Team Leader,2024-12-03,2024-12-03,1,Sean Stamplecoskie
Sean Stuckless,Senior Development Officer,2021-07-12,2022-01-14,3,Sean Stuckless
Sean Sun,Project Manager,2024-10-03,2024-10-16,3,Sean Sun
Sean Sunquist,Director,2015-09-23,2024-02-26,7,Sean Sunquist
Sean Tobin,Staffer to Member of Parliament,2022-01-18,2022-01-18,1,Sean Tobin
Sean Tupper,Assistant Deputy Minister,2008-08-31,2022-05-02,9,Sean Tupper
Sean Wouters,Senior Policy Advisor,2015-05-06,2015-05-06,1,Sean Wouters
Sean Zohar,Parliamentary Secretary,2015-11-20,2020-11-17,2,Sean Zohar
Seane Doell,Director,2021-11-30,2021-11-30,1,Seane Doell
Sebastian Aubertin-giguere,"Director General, CBSA Traveller Program",2017-08-29,2017-08-29,1,Sebastian Aubertin-Giguere
Sebastien Belliveau,Legislative Assistant,2012-02-15,2020-01-28,10,"Sebastian Beliveau, Sebastien Belliveau, Sébastien Belliveau, Sébastin Belliveau"
Sebastian Bouchard-theberge,Member of Parliament,2020-02-04,2020-02-04,1,Sebastian Bouchard-Theberge
Sebastian Clarke,"Special Assistant, Ontario",2018-03-16,2025-05-21,289,"Sabastian  Clarke, Sebastian  Clark, Sebastian  Clarke, Sebastian Clark, Sebastian Clarke, Sebastian Clarke , Sebastien  Clarke , Sebastien Clark, Sebastien Clarke, sebastian Clarke"
Sebastian Cooper,"Special Assistant, Issue Management",2017-03-02,2019-04-16,18,Sebastian Cooper
Sebastian Labelle,Senior Director,2017-09-06,2018-06-07,3,"Sebastian Labelle, Sebastien Lebelle"
Sebastian Lauzier,"Policy Advisor, Economic and Regional Development",2023-02-23,2023-02-23,2,"Sebastian  Lauzier, Sebastian Lauzier"
Sebastian Ronderos-morgan,Legislative Assistant,2014-05-26,2016-04-14,4,"Sebastian Ronderos-Morgan, Sebastien Ronderos-Morgan"
Sebastian Ronderos-morgan Ronderos-morgan,Legislative Assistant,2014-10-29,2014-10-29,1,"Sebastian Ronderos-Morgan, Ronderos-Morgan"
Sebastian Rounders-morgan,Assistant to Member of Parliament,2016-05-05,2016-05-05,1,Sebastian Rounders-Morgan
Sebastian Togneri,Lobby Coordinator,2023-01-29,2024-10-30,2,"Sebastian Togneri, Sebastien  Togneri"
Sebastien Aubertin-giguere,"Assistant Deputy Minister, Covid-19 Testing, Contact Tracing and Data Management Strategies",2017-03-16,2025-03-31,59,"Sebastien Aubertin-Giguere, Sébastien Aubertin-Giguère"
Sebastien Badour,Principal Advisor,2011-09-15,2011-10-28,2,Sébastien Badour
Sebastien Beauchamp,Chief of Enforcement Operations,2024-11-14,2024-11-14,1,Sebastien  Beauchamp
Sebastien Beaulieu,Executive Director,2021-03-10,2022-01-27,2,"Sebastien  Beaulieu, Sebastien Beaulieu"
Sebastien Beaupre Huot,Policy Advisor,2022-01-20,2022-01-20,1,Sebastien Beaupre Huot
Sebastien Beaupre-huot,Policy Advisor,2017-05-02,2023-06-13,40,"Sebastien Beaupre-Huot, Sebastien Beaupré-Huot, Sébastien Beaupre-Huot, Sébastien Beaupré-Huot"
Sebastien Beauvais,Senior Associate Deputy Minister and Chief Operating Officer,2020-08-21,2023-09-06,2,Sebastien Beauvais
Sebastien Belanger,Trader Analyst,2016-06-28,2017-10-18,3,Sebastien Belanger
Sebastien Benedict,Political Advisor,2010-08-26,2015-06-30,25,"Sebastien Benedict, Sébastien Benedict, Sébastien Bénédict"
Sebastien Bennedict,Director of Policy and Stakeholder Relations,2015-04-02,2015-04-02,1,Sebastien Bennedict
Sebastien Bergeron,Chief of Staff,2014-05-06,2023-11-21,8,"Sebastien Bergeron, SÉBASTIEN BERGERON, Sébastien  Bergeron, Sébastien Bergeron"
Sebastien Bonneau,Special Assistant,2008-08-19,2008-09-02,2,Sebastien Bonneau
Sebastien Carriere,"Ambassador, Canada to Haiti",2020-01-31,2025-02-27,9,"Sebastien Carriere, Sebastien Carrière, Sébastien  Carrière, Sébastien Carrière"
Sebastien Casault,Policy Analyst,2010-10-25,2010-10-25,1,Sebastien Casault
Sebastien Cooper,Policy Advisor,2018-01-23,2019-05-09,5,Sebastien Cooper
Sebastien Cote,Policy Advisor,2018-05-25,2019-04-25,2,Sébastien Coté
Sebastien Denault,"Analyst and Desk Officer, North Korea Task Force",2019-11-26,2019-11-26,1,Sébastien Denault
Sebastien Duclos,Political Advisor,2011-11-07,2011-11-07,1,Sébastien Duclos
Sebastien Dufour,Constituency Assistant,2020-01-28,2020-01-28,1,Sébastien Dufour
Sebastien Gariepy,Press Secretary,2012-03-27,2013-05-09,2,Sébastien Gariépy
Sebastien Gilbert,Policy Advisor,2018-10-11,2018-10-11,1,Sebastien Gilbert
Sebastien Larochelle-cote,Advisor,2023-10-11,2024-07-16,4,"Sebastien Larochelle-Cote, Sébastien Larochelle-Cote"
Sebastien Lauzier,"Manager, AI and Data Policy",2021-02-01,2024-08-06,6,"Sebastien Lauzier, Sebastien Lauzier , Sébastien Lauzier"
Sebastien Lemire,Member of Parliament,2020-02-04,2025-05-08,273," Sébastien   Lemire, Se?bastien Lemire, Sebastian  Lemire, Sebastien  Lemire, Sebastien  Lemire , Sebastien Lamire, Sebastien Lemire, Sebatien Lemire, SÉBASTIEN  LEMIRE, Sébastien  Lemire, Sébastien Lemir , Sébastien Lemire, Sébastien  Lemire, Sébastin Lemire, Sébatien Lemire"
Sebastien Marcotte,Tax Policy Officer,2012-11-16,2012-11-16,1,Sebastien Marcotte
Sebastien Moffet,Deputy Director,2014-10-30,2014-10-30,1,Sébastien Moffet
Sebastien Roy,Parliamentary Secretary,2023-05-30,2024-11-19,6,Sébastien Roy
Sebastien Sigouin,"Executive Director, Central America, Cuba and Dominican Republic Integrated Programs",2022-02-01,2022-02-01,1,Sebastien Sigouin
Sebastien St Arnaud,"Manager, Policy Development",2022-03-14,2022-03-14,1,Sebastien St Arnaud
Sebastin Benedict,Assistant to the Honourable,2013-11-26,2013-11-26,1,Sebastin Benedict
Seeback Kyle,Member of Parliament,2011-10-06,2011-10-06,1,Seeback Kyle
Seema Rampersad,Staffer to Senator,2021-03-22,2021-03-22,1,Seema Rampersad
Seen David Vvanherman,Assistant,2014-02-04,2014-02-04,1,Seen David Vvanherman
Sefton Hyde-clark,Technical Advisor,2024-11-13,2025-04-22,2,Sefton Hyde-Clark
Seguin Caroline,Director of Policy,2016-04-08,2016-04-08,1,Seguin Caroline
Selena Mccuaig,Parliamentary Secretary,2024-10-22,2025-02-07,9,"Selena  McCuaig, Selena McCuaig, Selena McGuaig, selena mccuaig"
Selena Robinson,"Minister, Municipal Affairs and Housing",2019-10-22,2019-10-22,1,selena robinson
Sellah Djaouida,Member of Parliament,2012-06-19,2013-02-25,3,Sellah Djaouida
Selvin Ocon Arguello,Junior Policy Analyst,2020-04-24,2020-04-24,1,Selvin Ocon Arguello
Semaan Nada,Associate Deputy Minister,2017-05-03,2017-05-03,1,Semaan Nada
Semeho Eric Agbemelo,No output,2020-08-15,2020-08-15,1,Semeho Eric Agbemelo
Semhar Tekeste,"Associate Director, Stakeholder Relations",2014-11-25,2018-05-22,32,Semhar Tekeste
Semhar Zerat,Director,2024-04-16,2024-11-06,3,Semhar Zerat
Senatrice Michele Audette,Senator,2022-10-27,2022-10-27,1,Senatrice Michele  Audette 
Sencer Rolfe,Member's Assistant,2020-02-26,2020-02-26,1,Sencer Rolfe
Senia Rapisarda,Vice President,2013-01-02,2013-01-02,1,Senia Rapisarda
Seong Soon Kim,Trade Commissioner,2024-10-15,2024-10-15,1,Seong Soon (Aron) Kim
Sepers Bram,Chief of Staff,2014-12-18,2014-12-18,1,Sepers Bram
Seppo Vihersaari,Trade Commissioner,2014-08-13,2025-04-07,6,"Seppo Vihersaara, Seppo Vihersaari"
Seren Shahin,Senior International Assistance Officer,2023-05-29,2023-05-29,1,Seren Shahin
Serena Boutros,Manager,2022-02-24,2022-12-06,12,"Serena Boutros, serena Boutros"
Serena Ko,"Acting Deputy Director, Pacific Regional Office",2024-10-15,2024-10-15,1,Serena Ko
Serena Rourke,Summer Intern,2018-05-17,2018-05-17,2,Serena Rourke
Serena Smith,Senior Policy Advisor,2024-05-29,2025-01-31,3,Serena Smith
Serena Woo,"Senior Manager, Program Services",2022-02-11,2022-02-11,1,Serena Woo
Serena Wou,Director,2019-04-09,2023-05-11,31,Serena Wou
Serge Beaudoin,Assistant Deputy Minister,2016-02-18,2023-02-07,47,"Serge  Beaudoin, Serge  Beaudoin , Serge Beaudoin, Serge Beaudouin, Serge Bedouin, serge Beaudoin, serge beaudoin"
Serge Bijimine,"Assistant Deputy Minister, Policy",2017-07-18,2025-05-16,356,"Serge  Bijimine, Serge Bigimine, Serge Bijimine, Serge Bijmine"
Serge Blais,"Lieutenant-Colonel, Section Head",2020-11-13,2020-11-13,1,Serge Blais
Serge Cardin,Member of Parliament,2010-09-21,2011-03-07,18,"Serge Carden, Serge Cardin"
Serge Caron,"Deputy Chief Electoral Officer, Digital Transformation and Chief Security Officer",2015-08-17,2025-04-30,16,Serge Caron
Serge Comier,Politician,2016-05-12,2016-10-18,2,Serge Comier
Serge Cormier,Member of Parliament,2016-01-20,2024-11-26,93,"Serge Cormier, serge cormier"
Serge Doucet,Regional Director General,2023-02-08,2023-11-01,2,"Serge Doucet, serge doucet"
Serge Dupont,Deputy Minister,2008-07-17,2023-08-23,405,"SERGE DUPONT, Sege Dupont, Serge DuPont, Serge Dupont, Serge Dupont -, serge Dupont, serge dupont"
Serge Durocher,Acting Director,2013-05-27,2013-05-27,1,Serge Durocher
Serge Joanis,Acting Senior Director,2021-03-23,2021-03-23,1,Serge Joanis
Serge Joyal,Senator,2013-02-05,2020-01-23,12,Serge Joyal
Serge Menard,Member of Parliament,2010-10-26,2011-03-02,5,"Serge Menard, Serge Ménard"
Serge Perron,Member of Parliament,2023-03-27,2023-03-27,1,Serge Perron
Serge Riendeau,Chief Executive Officer,2019-08-06,2022-06-15,16,Serge Riendeau
Serge Stang,Permit Officer,2016-08-26,2016-08-26,1,Serge Stang
Serge Tanguay,Director General,2010-12-08,2010-12-08,1,Serge Tanguay
Serge Viens,"Director, Human Resources",2016-05-09,2016-05-09,1,Serge Viens
Serge Villemure,Director of Policy and Interagency Affairs,2017-05-18,2018-09-25,2,Serge Villemure
Sergio Cormier,Parliamentary Secretary,2017-12-13,2017-12-13,1,Sergio Cormier
Sergio Novelli,"Sector Specialist, Coarse Grains",2017-04-04,2024-04-10,9,Sergio Novelli
Sergio Tolusso,Acting Director,2013-10-09,2019-02-04,6,Sergio Tolusso
Sergiu Odainic,"Ambassador, Republic of Moldova to Canada",2024-05-28,2024-05-28,1,Sergiu Odainic
Serre Marc,Member of Parliament,2024-03-18,2024-03-18,1,Serré Marc
Seth Hilkes,"Senior Policy Analyst, Safety",2022-06-06,2022-06-06,1,Seth Hilkes
Seth Packard-tattrie,"Senior Special Assistant, Parliamentary Affairs",2020-09-29,2020-10-30,2,"Seth Packard-Tattrie, Seth Pickard Tattrie"
Seth Pickard-tattrie,"Director, Parliamentary Affairs",2018-10-23,2025-03-04,22,"Seth  Picard-Tattrie, Seth  Pickard-Tattrie, Seth Pickard-Tattrie"
Seth Pickard,"Director, Parliamentary Affairs",2020-07-02,2020-07-02,1,Seth Pickard
Seth Tattrie-pickard,"Director, Parliamentary Affairs",2020-11-10,2021-12-09,2,Seth Tattrie-Pickard
Seto Joyce,"Deputy Director, Health and Nutrition Bureau",2019-03-05,2019-03-05,1,SETO JOYCE
Steven Verheul,"Chief Trade Negotiator, Canada-European Union",2011-01-19,2018-07-27,8,"Seve Verheul, Steve Varheul, Steven Verheul, steve verheuel"
Seven Linkruus,Senior Project Leader,2017-06-19,2017-09-27,2,"Seven Linkruus, Sven Linkruss"
Seydou Kane,"Manager, Canada Book Fund",2023-03-23,2023-03-23,1,Seydou Kane
Sgro Judy,Member of Parliament,2016-05-11,2016-05-11,1,Sgro Judy
Shadi Hazrati,Parliamentary Assistant,2022-11-22,2024-01-18,2,Shadi Hazrati
