dpoh_id,comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
de717360a2cb4253,507537,2021-05-03,Dr. Liz Foster,Associate Assistant Deputy Minister,1,Liz Foster,Associate Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister
de717360a2cb4253,508184,2021-05-03,Dr. Liz Foster,Associate Assistant Deputy Minister,1,Liz Foster,Associate Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister
de717360a2cb4253,510305,2021-06-28,Dr. Liz Foster,Associate Assistant Deputy Minister,1,Liz Foster,Associate Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister
de717360a2cb4253,510931,2021-06-28,Dr. Liz Foster,Associate Assistant Deputy Minister,1,Liz Foster,Associate Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister
de717360a2cb4253,518458,2021-12-08,Dr. Liz Foster,Associate Assistant Deputy Minister,1,Liz Foster,Associate Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister
de717360a2cb4253,518955,2021-12-08,Dr. Liz Foster,Associate Assistant Deputy Minister,1,Liz Foster,Associate Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister
de717360a2cb4253,519051,2021-12-08,Dr. Liz Foster,Associate Assistant Deputy Minister,1,Liz Foster,Associate Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister
de717360a2cb4253,519882,2021-12-08,Dr. Liz Foster,Associate Assistant Deputy Minister,1,Liz Foster,Associate Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister
de717360a2cb4253,522106,2022-01-27,Dr. Liz Foster,Associate Assistant Deputy Minister,1,Liz Foster,Associate Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister
de717360a2cb4253,524750,2022-02-02,Dr. Liz Foster,Associate Assistant Deputy Minister,1,Liz Foster,Associate Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister
de717360a2cb4253,525215,2022-02-25,Dr. Liz Foster,Associate Assistant Deputy Minister,1,Liz Foster,Associate Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister
de717360a2cb4253,529972,2022-03-30,Dr. Liz Foster,Associate Assistant Deputy Minister,1,Liz Foster,Associate Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister
de717360a2cb4253,533351,2022-05-25,Dr. Liz Foster,Assistant Deputy Minister,1,Liz Foster,Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister,Liz Foster,Assistant Deputy Minister
f44dbad03ab343e1,430550,2018-06-18,Dr. Lucye Galant,Acting Director,1,Lucye Galant,Acting Director,Lucye Galant,Acting Director,Lucye Galant,Acting Director
f7957c8c7b4e406e,381198,2016-06-13,Hon. Larry Bagnell,Member of Parliament,1,Larry Bagnell,Member of Parliament,Larry Bagnell,Member of Parliament,Larry Bagnell,Member of Parliament
