dpoh_id,comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
70f2649cd2894de1,125200,2009-09-15,Dr. Frank Plummer,"Director General, Scientific",1,Frank Plummer,"Director General, Scientific",Frank Plummer,"Director General, Scientific",Frank Plummer,"Director General, Scientific"
e1cde9626fb6499f,571292,2023-06-08,Fabian  Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
e1cde9626fb6499f,572117,2023-06-15,Fabian  Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
e1cde9626fb6499f,146654,2010-03-16,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
e1cde9626fb6499f,158739,2010-10-18,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
e1cde9626fb6499f,158893,2010-10-18,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
e1cde9626fb6499f,162689,2010-10-18,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
e1cde9626fb6499f,164125,2010-12-02,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
e1cde9626fb6499f,164169,2010-12-02,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
e1cde9626fb6499f,190861,2011-10-20,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
e1cde9626fb6499f,196357,2011-11-17,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
e1cde9626fb6499f,212411,2012-03-01,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
e1cde9626fb6499f,255972,2013-01-25,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
e1cde9626fb6499f,276290,2013-05-09,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
e1cde9626fb6499f,341792,2014-11-25,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
