dpoh_id,comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
bf55a072fda74009,633207,2025-02-24,Dr. Nancy Rheault,Senior Director,1,Nancy Rheault,Senior Director,Nancy Rheault,Senior Director,Nancy Rheault,Senior Director
c7cc42775bc64d00,448619,2019-03-26,Dr. Nipun Vats,Assistant Deputy Minister,1,Nipun Vats,Assistant Deputy Minister,Nipun Vats,Assistant Deputy Minister,Nipun Vats,Assistant Deputy Minister
3e25087cfb4b4ebc,386328,2016-10-24,Hon. Nancy Green Raine,Senator,1,Nancy Green Raine,Senator,Nancy Greene Raine,Senator,Nancy Greene Raine,Senator
76aec38132ee4e16,369362,2016-01-29,Hon Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,380674,2016-06-15,Hon Navdeep Bains,"Minister, Innovation, Science and Economic Development",1,Navdeep Bains,"Minister, Innovation, Science and Economic Development",Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,413648,2017-10-16,Hon Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,417933,2017-12-15,Hon Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,419144,2018-01-23,Hon Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,428888,2018-05-25,Hon Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,428891,2018-05-25,Hon Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,428900,2018-05-25,Hon Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,428905,2018-05-25,Hon Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,432708,2018-07-17,Hon Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,432715,2018-07-17,Hon Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,432718,2018-07-17,Hon Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,432721,2018-07-17,Hon Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,433691,2018-08-08,Hon Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,433694,2018-08-08,Hon Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,433696,2018-08-08,Hon Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,433700,2018-08-08,Hon Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,466997,2020-02-10,Hon Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,467939,2020-02-24,Hon Navdeep Bains,Member of Parliament,1,Navdeep Bains,Member of Parliament,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,365327,2015-11-20,Hon. Navdeep Bains,"Minister, Innovation, Science and Economic Development Canada",1,Navdeep Bains,"Minister, Innovation, Science and Economic Development Canada",Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,371930,2016-02-23,Hon. Navdeep Bains,"Minister, Innovation, Science and Economic Development",1,Navdeep Bains,"Minister, Innovation, Science and Economic Development",Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,374897,2016-03-01,Hon. Navdeep Bains,"Minister, Innovation, Science and Economic Development",1,Navdeep Bains,"Minister, Innovation, Science and Economic Development",Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,374134,2016-03-30,Hon. Navdeep Bains,"Minister, Innovation, Science and Economic Development Canada",1,Navdeep Bains,"Minister, Innovation, Science and Economic Development Canada",Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,383266,2016-06-10,Hon. Navdeep Bains,"Minister, Innovation, Science and Economic Development",1,Navdeep Bains,"Minister, Innovation, Science and Economic Development",Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,382585,2016-07-10,Hon. Navdeep Bains,"Minister, ISED",1,Navdeep Bains,"Minister, ISED",Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,382595,2016-07-19,Hon. Navdeep Bains,"Minister, Innovation, Science and Economic Development",1,Navdeep Bains,"Minister, Innovation, Science and Economic Development",Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,383952,2016-09-15,Hon. Navdeep Bains,"Minister, Innovation, Science and Economic Development",1,Navdeep Bains,"Minister, Innovation, Science and Economic Development",Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,392716,2016-12-16,Hon. Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,392461,2017-01-10,Hon. Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,405408,2017-06-20,Hon. Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,419533,2018-01-15,Hon. Navdeep Bains,"Minister, Innovation, Science and Economic Development",1,Navdeep Bains,"Minister, Innovation, Science and Economic Development",Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,423040,2018-03-02,Hon. Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
76aec38132ee4e16,423740,2018-03-02,Hon. Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
