dpoh_id,comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
1c909e4388b14966,419100,2018-02-06,Mr. Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,489523,2020-11-20,Xavier Barsalou-Duva,Member of Parliament,1,Xavier Barsalou-duva,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,497814,2021-02-19,Xavier Barsalou-Duva,Member of Parliament,1,Xavier Barsalou-duva,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,537952,2022-07-11,Xavier  Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,605420,2024-05-22,Xavier  Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,415655,2017-11-27,Xavier Barsalou Duval,Member of Parliament,1,Xavier Barsalou Duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,428849,2018-05-30,Xavier Barsalou Duval,Member of Parliament,1,Xavier Barsalou Duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,475171,2020-05-07,Xavier Barsalou Duval,Member of Parliament,1,Xavier Barsalou Duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,476035,2020-05-07,Xavier Barsalou Duval,Member of Parliament,1,Xavier Barsalou Duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,476074,2020-05-07,Xavier Barsalou Duval,Member of Parliament,1,Xavier Barsalou Duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,488455,2020-11-10,Xavier Barsalou Duval,Member of Parliament,1,Xavier Barsalou Duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,498423,2021-02-08,Xavier Barsalou Duval,Member of Parliament,1,Xavier Barsalou Duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,498836,2021-02-08,Xavier Barsalou Duval,Member of Parliament,1,Xavier Barsalou Duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,370354,2016-02-02,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,372277,2016-02-02,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,370011,2016-02-17,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,384756,2016-09-21,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,386086,2016-10-18,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,395257,2017-02-07,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,400284,2017-04-03,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,414759,2017-11-29,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,417206,2017-11-29,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,418478,2018-01-23,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,421433,2018-02-02,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,420186,2018-02-06,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,421181,2018-02-06,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,421884,2018-02-06,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,422895,2018-02-06,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,420707,2018-02-15,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,420977,2018-02-15,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,421448,2018-02-16,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,431441,2018-04-24,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,426764,2018-05-08,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,432892,2018-05-08,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,431910,2018-07-13,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,432855,2018-08-22,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,436314,2018-10-16,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,440082,2018-10-23,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,446894,2018-10-23,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,451802,2019-04-03,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,451905,2019-04-03,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,449618,2019-04-09,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,450992,2019-04-09,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,454058,2019-05-28,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
1c909e4388b14966,462595,2019-12-09,Xavier Barsalou-Duval,Member of Parliament,1,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament,Xavier Barsalou-duval,Member of Parliament
